program,year,last_name,full_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
"The Center, NGA",2007,Mitrović,"Mitrović, Branko",Branko,Q2495129,Senior Fellow,,NA
"The Center, NGA",2007,Brine,"Brine, Douglas",Douglas,Q87195168,Postdoctoral Fellow,checked,NA
"The Center, NGA",2007,Normore,"Normore, Christina",Christina,Q131252,Predoctoral Fellow,,NA
"The Center, NGA",2007,Allais,"Allais, Lucia",Lucia,Q49108,Predoctoral Fellow,,NA
"The Center, NGA",2007,Tsai,"Tsai, Joyce",Joyce,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,McAtee,"McAtee, Cammie",Cammie,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,Matteini,"Matteini, Michele",Michele,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,Kee,"Kee, Joan",Joan,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,Hindin,"Hindin, S. Adam",S. Adam,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,Narath,"Narath, Albert",Albert,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,Drpić,"Drpić, Ivan",Ivan,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2007,Foutch,"Foutch, Ellery",Ellery,Q49117,Predoctoral Travel Fellow,,NA
"The Center, NGA",2007,Ming,"Ming, Leta",Leta,Q4614,Predoctoral Travel Fellow,,NA
"The Center, NGA",2007,Peiffer,"Peiffer, Prudence",Prudence,Q13371,Predoctoral Travel Fellow,,NA
"The Center, NGA",2007,Renner,"Renner, Andrea",Andrea,Q49088,Predoctoral Travel Fellow,,NA
"The Center, NGA",2007,Jacobs,"Jacobs, Fredrika H.",Fredrika H.,Q2303536,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Corn,"Corn, Wanda M.",Wanda M.,Q41506,Professor,,NA
"The Center, NGA",2006,Boone,"Boone, Elizabeth Hill",Elizabeth Hill,Q1193547,Professor,checked,NA
"The Center, NGA",2006,Cornelison,"Cornelison, Sally J.",Sally J.,Q52413,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Hemingway,"Hemingway, Andrew",Andrew,Q193196,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Kahng,"Kahng, Eik",Eik,Q210081,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Ostapkowicz,"Ostapkowicz, Joanna",Joanna,Q980795,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Street,"Street, Richard Steven",Richard Steven,Q984597,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Canby,"Canby, Sheila R.",Sheila R.,Q6373,Visiting Senior Fellow,,NA
"The Center, NGA",2006,White,"White, Anthony",Anthony,Q319078,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Binkley,"Binkley, David A.",David A.,Q5094454,Senior Fellow,,NA
"The Center, NGA",2006,Bordes,"Bordes, Philippe",Philippe,Q4041,Senior Fellow,,NA
"The Center, NGA",2006,Dale,"Dale, Thomas E. A.",Thomas E. A.,Q838330,Senior Fellow,,NA
"The Center, NGA",2006,Jervis,"Jervis, Simon Swynfen",Simon Swynfen,Q1421440,Senior Fellow,,NA
"The Center, NGA",2006,O’Brien,"O’Brien, Charles",Charles,Q1041737,Senior Fellow,,NA
"The Center, NGA",2006,Sherman,"Sherman, Daniel J.",Daniel J.,Q1755318,Senior Fellow,,NA
"The Center, NGA",2006,Bo,"Bo, Jiang",Jiang,Q1073828,Guest Scholar,,NA
"The Center, NGA",2006,Freund,"Freund, Amy",Amy,Q1536258,Postdoctoral Fellow,checked,NA
"The Center, NGA",2006,Morgan,"Morgan, Daniel",Daniel,Q131252,Predoctoral Fellow,,NA
"The Center, NGA",2006,Ho,"Ho, Angela",Angela,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",2006,Switzer,"Switzer, Sara",Sara,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Gagliardi,"Gagliardi, Susan Elizabeth",Susan Elizabeth,Q174710,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Fromont,"Fromont, Cécile",Cécile,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Barrett,"Barrett, Ross",Ross,Q49110,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Alsdorf,"Alsdorf, Bridget",Bridget,Q168756,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Romberg,"Romberg, Kristin",Kristin,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Jones,"Jones, Ashley Elizabeth",Ashley Elizabeth,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",2006,Cowan,"Cowan, Susanne",Susanne,Q168756,Predoctoral Travel Fellow,,NA
"The Center, NGA",2006,Dees,"Dees, Janet",Janet,Q1068072,Predoctoral Travel Fellow,,NA
"The Center, NGA",2006,Hill,"Hill, Jason",Jason,Q4614,Predoctoral Travel Fellow,,NA
"The Center, NGA",2006,Ikemoto,"Ikemoto, Wendy",Wendy,Q13371,Predoctoral Travel Fellow,,NA
"The Center, NGA",2006,Strauber,"Strauber, Alison",Alison,Q49210,Predoctoral Travel Fellow,,NA
"The Center, NGA",2006,Woodruff,"Woodruff, Lily",Lily,Q309350,Predoctoral Travel Fellow,,NA
"The Center, NGA",2006,Androssov,"Androssov, Sergej",Sergej,Q132783,Guest Scholar,,NA
"The Center, NGA",2006,Gabelič,"Gabelič, Smiljka",Smiljka,Q240631,Visiting Senior Fellow,,NA
"The Center, NGA",2006,Marshak,"Marshak, Boris I.",Boris I.,Q132783,Visiting Senior Fellow,,NA
"The Center, NGA",2005,Petrioli Tofani,"Petrioli Tofani, Annamaria",Annamaria,Q16335227,Professor,,NA
"The Center, NGA",2005,Strehlke,"Strehlke, Carl Brandon",Carl Brandon,Q510324,Professor,,NA
"The Center, NGA",2005,Bann,"Bann, Stephen",Stephen,Q459506,Professor,,NA
"The Center, NGA",2005,Antoine,"Antoine, Jean-Philippe",Jean-Philippe,Q4027,Visiting Senior Fellow,,NA
"The Center, NGA",2005,Laurent,"Laurent, Stéphane",Stéphane,Q999763,Visiting Senior Fellow,,NA
"The Center, NGA",2005,Savinskaya,"Savinskaya, Liubov",Liubov,Q4872,Visiting Senior Fellow,,NA
"The Center, NGA",2005,Campbell,"Campbell, Stephen J.",Stephen J.,Q193727,Senior Fellow,,NA
"The Center, NGA",2005,Mitter,"Mitter, Partha",Partha,Q1161297,Senior Fellow,,NA
"The Center, NGA",2005,Modesti,"Modesti, Paola",Paola,Q2905216,Senior Fellow,,NA
"The Center, NGA",2005,Pericolo,"Pericolo, Lorenzo",Lorenzo,Q459026,Senior Fellow,,NA
"The Center, NGA",2005,Ricetti,"Ricetti, Lucio",Lucio,Q748085,Senior Fellow,,NA
"The Center, NGA",2005,Schiller,"Schiller, Noël",Noël,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",2005,Martin,"Martin, Meredith",Meredith,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",2005,Michailidis,"Michailidis, Melanie",Melanie,Q49108,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Mercurio,"Mercurio, Janice",Janice,Q49117,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Kuo,"Kuo, Michelle",Michelle,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Buono,"Buono, Amy J.",Amy J.,Q263064,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Molholt,"Molholt, Rebecca M.",Rebecca M.,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Alexander,"Alexander, Zeynep Çelik",Zynep Çelik,Q49108,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Davis,"Davis, Alexandra",Alexandra,Q49117,Predoctoral Travel Fellow,,NA
"The Center, NGA",2005,Hannickel,"Hannickel, Erica",Erica,Q182973,Predoctoral Travel Fellow,,NA
"The Center, NGA",2005,Lawton,"Lawton, Saadia",Saadia,Q838330,Predoctoral Travel Fellow,,NA
"The Center, NGA",2005,McEwen,"McEwen, Abigail",Abigail,Q49210,Predoctoral Travel Fellow,,NA
"The Center, NGA",2005,Snider,"Snider, Stefanie",Stefanie,Q4614,Predoctoral Travel Fellow,,NA
"The Center, NGA",2005,Ureña,"Ureña, Leslie",Leslie,Q309350,Predoctoral Travel Fellow,,NA
"The Center, NGA",2005,Warnock,"Warnock, Molly",Molly,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",2005,Mattusch,"Mattusch, Carol C.",Carol C.,Q1411222,Senior Fellow,,NA
"The Center, NGA",2005,Modesti,"Modesti, Paola",Paola,Q2905216,Guest Scholar,,NA
"The Center, NGA",2004,Alexander,"Alexander, Jonathan J. G.",Jonathan J. G.,Q49210,Professor,,NA
"The Center, NGA",2004,Tuyll van Serooskerken,"Tuyll van Serooskerken, Carel van",Carel van,Q474563,Professor,,NA
"The Center, NGA",2004,Nagel,"Nagel, Alexander",Alexander,Q180865,Professor,,NA
"The Center, NGA",2004,Chakravarti,"Chakravarti, Shyamalkanti",Shyamalkanti,Q1364900,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Mengin,"Mengin, Christine",Christine,Q999763,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Lingo,"Lingo, Stuart",Stuart,Q270222,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Mileaf,"Mileaf, Janine",Janine,Q1378320,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Schuyler,"Schuyler, David",David,Q664881,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Pérez Segura,"Pérez Segura, Javier",Javier,Q219694,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Benedict,"Benedict, Philip",Philip,Q49114,Senior Fellow,,NA
"The Center, NGA",2004,Bryan,"Bryan, Betsy M.",Betsy M.,Q193727,Senior Fellow,,NA
"The Center, NGA",2004,Chapman,"Chapman, H. Perry",H. Perry,Q1068072,Senior Fellow,,NA
"The Center, NGA",2004,Gordon,"Gordon, Alden",Alden,Q1927705,Senior Fellow,,NA
"The Center, NGA",2004,Niles,"Niles, Susan",Susan,Q1592074,Senior Fellow,,NA
"The Center, NGA",2004,Lamberini,"Lamberini, Daniele",Daniele,Q820887,Guest Scholar,,NA
"The Center, NGA",2004,Seaman,"Seaman, Natasha",Natasha,Q49110,Predoctoral Fellow,,NA
"The Center, NGA",2004,Roberts,"Roberts, Sean E.",Sean E.,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",2004,de Souza,"de Souza, Carlos Roberto",Carlos Roberto,Q263064,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Pilaski,"Pilaski, Katharina",Katharina,Q263064,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Merjian,"Merjian, Ara H.",Ara H.,Q168756,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Harwood,"Harwood, John",John,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Gordon,"Gordon, Sarah",Sarah,Q309350,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Debreczeny,"Debreczeny, Karl",Karl,Q131252,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Kumler,"Kumler, Aden",Aden,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Glass,"Glass, Robert",Robert,Q21578,Predoctoral Fellow,checked,NA
"The Center, NGA",2004,Chon,"Chon, Doris",Doris,Q174710,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Goodman,"Goodman, Rhonda C.",Rhonda C.,Q41506,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Kim,"Kim, Linda",Linda,Q168756,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Lafountain,"LaFountain, Jason David",Jason,Q503415,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Marley,"Marley, Anna O.",Anna O.,Q1068072,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Yoshida,"Yoshida, Atsushi",Atsushi,Q777403,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Zuromskis,"Zuromskis, Catherine",Catherine,Q149990,Predoctoral Travel Fellow,,NA
"The Center, NGA",2004,Dombrowski,"Dombrowski, André",André,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",2004,Donohue,"Donohue, A. A.",A. A.,Q995265,Senior Fellow,,NA
"The Center, NGA",2004,Waźbiński,"Waźbiński, Zygmunt",Zygmunt,Q1752712,Visiting Senior Fellow,,NA
"The Center, NGA",2004,Musacchio,"Musacchio, Jacqueline Marie",Jacqueline Marie,Q2093794,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Spate,"Spate, Virginia",Virginia,Q487556,Professor,,NA
"The Center, NGA",2003,Leithe-Jasper,"Leithe-Jasper, Manfred",Manfred,Q95569,Professor,,NA
"The Center, NGA",2003,Athanassoglou-Kallmyer,"Athanassoglou-Kallmyer, Nina",Nina,Q1068072,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Brown,"Brown, Thomas J.",Thomas J.,Q1024426,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Guha-Thakurta,"Guha-Thakurta, Tapati",Tapati,Q28450523,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Roaf,"Roaf, Michael",Michael,Q55044,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Scrivano,"Scrivano, Paolo",Paolo,Q180865,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Doordan,"Doordan, Dennis P.",Dennis P.,Q178848,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Moskowitz,"Moskowitz, Anita E.",Anita E.,Q969850,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Alofsin,"Alofsin, Anthony",Anthony,Q49213,Senior Fellow,,NA
"The Center, NGA",2003,Campbell,"Campbell, C. Jean",C. Jean,Q621043,Senior Fellow,,NA
"The Center, NGA",2003,Leach,"Leach, Eleanor Winsor",Eleanor Winsor,Q6608367,Senior Fellow,,NA
"The Center, NGA",2003,Rinne,"Rinne, Katherine Wentworth",Katherine Wentworth,Q220,Senior Fellow,,NA
"The Center, NGA",2003,Torre,"Torre, Susana",Susana,Q60,Senior Fellow,,NA
"The Center, NGA",2003,Udovički-Selb,"Udovički-Selb, Danilo",Danilo,Q49213,Senior Fellow,,NA
"The Center, NGA",2003,Walker,"Walker, Suzanne Jablonski",Suzanne Jablonski,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",2003,Yang Teiser,"Yang Teiser, Wei",Wei,Q309350,Predoctoral Fellow,,NA
"The Center, NGA",2003,Powell,"Powell, Amy",Amy,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",2003,Locke,"Locke, Alison S.",Alison S.,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",2003,Higginbotham,"Higginbotham, Carmenita",Carmenita,Q230492,Predoctoral Fellow,,NA
"The Center, NGA",2003,Weissman,"Weissman, Terri",Terri,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2003,Valladares,"Valladares, Hérica",Hérica,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2003,Prasad,"Prasad, Shilpa",Shilpa,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",2003,Grigor,"Grigor, Talinn",Talinn,Q49108,Predoctoral Fellow,checked,NA
"The Center, NGA",2003,West,"West, Ashley",Ashley,Q49117,Predoctoral Fellow,checked,NA
"The Center, NGA",2003,Applegate,"Applegate, Heidi",Heidi,Q49088,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Brownlee,"Brownlee, Peter",Peter,Q432637,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Dumett,"Dumett, Mari",Mari,Q49110,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Fowler,"Fowler, Elizabeth",Elizabeth,Q238101,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,George,"George, Angela",Angela,Q503415,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Glesmann,"Glesmann, Amanda",Amanda,Q41506,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Gollanek,"Gollanek, Eric",Eric,Q1068072,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Kresser,"Kresser, Katie",Katie,Q13371,Predoctoral Travel Fellow,,NA
"The Center, NGA",2003,Kokole,"Kokole, Stanko",Stanko,Q15977604,Guest Scholar,,NA
"The Center, NGA",2003,Bindman,"Bindman, David",David,Q193196,Visiting Senior Fellow,,NA
"The Center, NGA",2003,Bruzelius,"Bruzelius, Caroline",Caroline,Q168751,Senior Fellow,,NA
"The Center, NGA",2003,Promey,"Promey, Sally M.",Sally M.,Q735049,Senior Fellow,,NA
"The Center, NGA",2002,Dube,"Dube, Wolf-Dieter",Wolf-Dieter,Q700216,Professor,,NA
"The Center, NGA",2002,Kostka,"Kostka, Alexandre",Alexandre,Q253771,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Maertz,"Maertz, Gregory",Gregory,Q1138374,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Pradhan,"Pradhan, Sadasiba",Sadasiba,Q7408990,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Marshall,"Marshall, David R.",David R.,Q319078,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Azzi Visentini,"Azzi Visentini, Margherita",Margherita,Q392904,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Dhombres,"Dhombres, Jean",Jean,Q273518,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Ghersi,"Ghersi, Lorenzo",Lorenzo,Q2307935,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Kruglov,"Kruglov, Alexander",Alexander,Q132783,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Loughman,"Loughman, John Anthony",John Anthony,Q1068258,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Acres,"Acres, Alfred",Alfred,Q21578,Senior Fellow,,NA
"The Center, NGA",2002,Reiss,"Reiss, Sheryl E.",Sheryl E.,Q49115,Senior Fellow,,NA
"The Center, NGA",2002,Sicca,"Sicca, Cinzia M.",Cinzia M.,Q645663,Senior Fellow,,NA
"The Center, NGA",2002,Yanni,"Yanni, Carla",Carla,Q499451,Senior Fellow,,NA
"The Center, NGA",2002,Tseng,"Tseng, Alice Y.",Alice Y.,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",2002,Prospererti,"Prospererti, Leopoldine",Leopoldine,Q193727,Predoctoral Fellow,,NA
"The Center, NGA",2002,O'Neill,"O'Neill, Morna",Morna,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",2002,Kantor,"Kantor, Jordan",Jordan,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",2002,Waiboer,"Waiboer, Adriaan E.",Adriaan E.,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,Syme,"Syme, Alison Mairi",Alison Mairi,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,Lingley,"Lingley, Kate",Kate,Q131252,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,Jiang,"Jiang, Yu",Yu,Q235034,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,Hale,"Hale, Meredith M.",Meredith M.,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,Dubin,"Dubin, Nina L.",Nina L.,Q168756,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,de Cavi,"de Cavi, Sabina",Sabina,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",2002,Boone,"Boone, Jobyl",Jobyl,Q1068072,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Egan,"Egan, Shannon",Shannon,Q193727,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Jordan,"Jordan, Guy",Guy,Q503415,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Lemmey,"Lemmey, Karen",Karen,Q1024543,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Reynolds,"Reynolds, Rebecca",Rebecca,Q131252,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Schoenthal,"Schoenthal, Rebecca",Rebecca,Q213439,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,TeGrotenhuis,"TeGrotenhuis, Meredith",Meredith,Q309350,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Vorano,"Vorano, Norman",Norman,Q149990,Predoctoral Travel Fellow,,NA
"The Center, NGA",2002,Elam,"Elam, Caroline",Caroline,Q1016639,Professor,checked,NA
"The Center, NGA",2002,Roccasecca,"Roccasecca, Pietro",Pietro,Q338481,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Woods-Marsden,"Woods-Marsden, Joanna",Joanna,Q174710,Senior Fellow,,NA
"The Center, NGA",2002,Foster,"Foster, Hal",Hal,Q21578,Senior Fellow,,NA
"The Center, NGA",2002,Spate,"Spate, Virginia",Virginia,Q487556,Visiting Senior Fellow,,NA
"The Center, NGA",2002,Petrioli Tofani,"Petrioli Tofani, Annamaria",Annamaria,Q16335227,Guest Scholar,,NA
"The Center, NGA",2001,Ormond,"Ormond, Richard",Richard,Q1199924,Professor,,NA
"The Center, NGA",2001,Bogdan,"Bogdan, Veronica",Veronica,Q4397946,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Bray,"Bray, Tamara L.",Tamara L.,Q349055,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Casini,"Casini, Matteo",Matteo,Q193510,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Khodza,"Khodza, Elena",Elena,Q132783,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Li,"Li, Qing-Quan",Qing-Quan,Q5613717,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Marshall,"Marshall, Christopher R.",Christopher R.,Q319078,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Meskimmon,"Meskimmon, Marsha",Marsha,Q1434547,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Miziołek,"Miziołek, Jerzy",Jerzy,Q144488,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Mohanty,"Mohanty, Pradeep",Pradeep,Q5248851,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Roberts,"Roberts, Ann",Ann,Q6475861,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Sharnova,"Sharnova, Elena",Elena,Q4872,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Venturi di Este,"Venturi di Este, Mardo",Mardo,Q727492,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Allen,"Allen, Catherine J.",Catherine J.,Q432637,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Chang,"Chang, Qing",Qing,Q127329129,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Pyle,"Pyle, Cynthia M.",Cynthia M.,Q60,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Schieder,"Schieder, Martin",Martin,Q253771,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Blake,"Blake, Casey N.",Casey N.,Q49088,Senior Fellow,,NA
"The Center, NGA",2001,Simpson,"Simpson, Marianna Shreve",Marianna Shreve,Q5092,Senior Fellow,,NA
"The Center, NGA",2001,Talvacchia,"Talvacchia, Bette",Bette,Q49206,Senior Fellow,,NA
"The Center, NGA",2001,Roque,"Roque, Georges",Georges,Q280413,Senior Fellow,,NA
"The Center, NGA",2001,Hubert,"Hubert, Hans W.",Hans W.,Q153006,Guest Scholar,,NA
"The Center, NGA",2001,Smetzer,"Smetzer, Megan",Megan,Q391028,Predoctoral Fellow,,NA
"The Center, NGA",2001,Knaap,"Knaap, Antien",Antien,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",2001,Elet,"Elet, Yvonne",Yvonne,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",2001,Nevins,"Nevins, Teresa K.",Teresa K.,Q1068072,Predoctoral Fellow,checked,NA
"The Center, NGA",2001,Morshed,"Morshed, Adnan",Adnan,Q49108,Predoctoral Fellow,checked,NA
"The Center, NGA",2001,Lippit,"Lippit, Yukio",Yukio,Q21578,Predoctoral Fellow,checked,NA
"The Center, NGA",2001,Chua,"Chua, Kevin",Kevin,Q168756,Predoctoral Fellow,checked,NA
"The Center, NGA",2001,Choi,"Choi, Kyung-hee",Kyung-hee,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",2001,Ajello Mahler,"Ajello Mahler, Guendalina",Guendalina,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",2001,Chung,"Chung, Francis",Francis,Q309350,Predoctoral Travel Fellow,,NA
"The Center, NGA",2001,Clancy,"Clancy, Brian",Brian,Q499451,Predoctoral Travel Fellow,,NA
"The Center, NGA",2001,Pederson,"Pederson, Amy",Amy,Q174710,Predoctoral Travel Fellow,,NA
"The Center, NGA",2001,Silver,"Silver, Larry",Larry,Q49117,Senior Fellow,,NA
"The Center, NGA",2001,Spicer,"Spicer, Joaneath",Joaneath,Q210081,Senior Fellow,,NA
"The Center, NGA",2001,Thurber,"Thurber, T. Barton",T. Barton,Q3140304,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Gregori,"Gregori, Mina",Mina,Q820887,Guest Scholar,,NA
"The Center, NGA",2001,Merling,"Merling, Mitchell F.",Mitchell F.,Q612530,Visiting Senior Fellow,,NA
"The Center, NGA",2001,Folda,"Folda, Jaroslav T.",Jaroslav T.,Q192334,Senior Fellow,,NA
"The Center, NGA",2000,Schulz,"Schulz, Juergen",Juergen,Q49114,Professor,,NA
"The Center, NGA",2000,Penny,"Penny, Nicholas",Nicholas,Q180788,Professor,checked,NA
"The Center, NGA",2000,Nunn,"Nunn, Pamela Gerrish",Pamela Gerrish,Q432475,Visiting Senior Fellow,,NA
"The Center, NGA",2000,Pucci,"Pucci, Giuseppe",Giuseppe,Q1245999,Visiting Senior Fellow,,NA
"The Center, NGA",2000,Rehman,"Rehman, Abdul",Abdul,Q1961570,Visiting Senior Fellow,,NA
"The Center, NGA",2000,Kostenevich,"Kostenevich, Albert",Albert,Q132783,Visiting Senior Fellow,,NA
"The Center, NGA",2000,Rossi Pinelli,"Rossi Pinelli, Orietta",Orietta,Q209344,Visiting Senior Fellow,,NA
"The Center, NGA",2000,Biro,"Biro, Matthew",Matthew,Q230492,Senior Fellow,,NA
